# t1_sec  abs_err_pos  rel_err_pos  abs_err_vel  rel_err_vel  r1  r2  v1  v2
4.857203e+05  5.377327e+06  1.377712e-02  -1.044475e+00  -1.906098e-03  3.903086e+08  3.849313e+08  5.479647e+02  5.490091e+02
4.857803e+05  5.377936e+06  1.377981e-02  -1.047007e+00  -1.910189e-03  3.902766e+08  3.848986e+08  5.481169e+02  5.491639e+02
4.858403e+05  5.377265e+06  1.377922e-02  -1.049254e+00  -1.913758e-03  3.902446e+08  3.848673e+08  5.482690e+02  5.493182e+02
4.859003e+05  5.377537e+06  1.378105e-02  -1.051802e+00  -1.917874e-03  3.902125e+08  3.848350e+08  5.484212e+02  5.494730e+02
4.859603e+05  5.378111e+06  1.378365e-02  -1.054854e+00  -1.922904e-03  3.901805e+08  3.848024e+08  5.485734e+02  5.496282e+02
4.860203e+05  5.377425e+06  1.378302e-02  -1.056546e+00  -1.925455e-03  3.901485e+08  3.847711e+08  5.487255e+02  5.497821e+02
4.860803e+05  5.377662e+06  1.378476e-02  -1.059475e+00  -1.930257e-03  3.901164e+08  3.847388e+08  5.488778e+02  5.499373e+02
4.861403e+05  5.377280e+06  1.378491e-02  -1.062057e+00  -1.934424e-03  3.900844e+08  3.847071e+08  5.490300e+02  5.500921e+02
4.862003e+05  5.377501e+06  1.378661e-02  -1.064503e+00  -1.938342e-03  3.900523e+08  3.846748e+08  5.491823e+02  5.502468e+02
4.862603e+05  5.377723e+06  1.378832e-02  -1.067051e+00  -1.942443e-03  3.900203e+08  3.846425e+08  5.493345e+02  5.504016e+02
4.863203e+05  5.377306e+06  1.378838e-02  -1.069519e+00  -1.946396e-03  3.899882e+08  3.846109e+08  5.494868e+02  5.505563e+02
4.863803e+05  5.377513e+06  1.379005e-02  -1.071998e+00  -1.950366e-03  3.899561e+08  3.845786e+08  5.496391e+02  5.507111e+02
4.864403e+05  5.377700e+06  1.379166e-02  -1.074851e+00  -1.955016e-03  3.899240e+08  3.845463e+08  5.497914e+02  5.508662e+02
4.865003e+05  5.377269e+06  1.379169e-02  -1.077208e+00  -1.958761e-03  3.898919e+08  3.845146e+08  5.499438e+02  5.510210e+02
4.865603e+05  5.377450e+06  1.379329e-02  -1.079711e+00  -1.962769e-03  3.898598e+08  3.844823e+08  5.500960e+02  5.511758e+02
4.866203e+05  5.377933e+06  1.379567e-02  -1.082547e+00  -1.967379e-03  3.898277e+08  3.844497e+08  5.502484e+02  5.513309e+02
4.866803e+05  5.377157e+06  1.379481e-02  -1.084927e+00  -1.971158e-03  3.897956e+08  3.844184e+08  5.504007e+02  5.514857e+02
4.867403e+05  5.377314e+06  1.379635e-02  -1.087642e+00  -1.975544e-03  3.897634e+08  3.843861e+08  5.505532e+02  5.516408e+02
4.868003e+05  5.377772e+06  1.379867e-02  -1.090416e+00  -1.980035e-03  3.897313e+08  3.843535e+08  5.507056e+02  5.517960e+02
4.868603e+05  5.377912e+06  1.380017e-02  -1.093645e+00  -1.985349e-03  3.896991e+08  3.843212e+08  5.508580e+02  5.519516e+02
4.869203e+05  5.377422e+06  1.380005e-02  -1.095520e+00  -1.988203e-03  3.896670e+08  3.842895e+08  5.510104e+02  5.521059e+02
4.869803e+05  5.377536e+06  1.380148e-02  -1.098268e+00  -1.992638e-03  3.896348e+08  3.842573e+08  5.511628e+02  5.522611e+02
4.870403e+05  5.377972e+06  1.380374e-02  -1.101029e+00  -1.997096e-03  3.896026e+08  3.842247e+08  5.513152e+02  5.524163e+02
4.871003e+05  5.378079e+06  1.380515e-02  -1.103714e+00  -2.001412e-03  3.895704e+08  3.841924e+08  5.514677e+02  5.525714e+02
4.871603e+05  5.377236e+06  1.380413e-02  -1.106815e+00  -2.006481e-03  3.895383e+08  3.841610e+08  5.516201e+02  5.527270e+02
4.872203e+05  5.377636e+06  1.380630e-02  -1.109469e+00  -2.010735e-03  3.895061e+08  3.841284e+08  5.517727e+02  5.528821e+02
4.872803e+05  5.377719e+06  1.380765e-02  -1.112074e+00  -2.014901e-03  3.894739e+08  3.840961e+08  5.519252e+02  5.530373e+02
4.873403e+05  5.378113e+06  1.380980e-02  -1.114337e+00  -2.018443e-03  3.894416e+08  3.840635e+08  5.520777e+02  5.531920e+02
4.874003e+05  5.377237e+06  1.380870e-02  -1.117837e+00  -2.024222e-03  3.894094e+08  3.840322e+08  5.522302e+02  5.533480e+02
4.874603e+05  5.377604e+06  1.381078e-02  -1.119981e+00  -2.027545e-03  3.893772e+08  3.839996e+08  5.523827e+02  5.535027e+02
4.875203e+05  5.377653e+06  1.381205e-02  -1.123500e+00  -2.033354e-03  3.893449e+08  3.839673e+08  5.525353e+02  5.536588e+02
4.875803e+05  5.378014e+06  1.381412e-02  -1.126392e+00  -2.038025e-03  3.893127e+08  3.839347e+08  5.526879e+02  5.538143e+02
4.876403e+05  5.378047e+06  1.381535e-02  -1.128515e+00  -2.041303e-03  3.892804e+08  3.839024e+08  5.528405e+02  5.539690e+02
4.877003e+05  5.377449e+06  1.381496e-02  -1.131518e+00  -2.046170e-03  3.892482e+08  3.838707e+08  5.529931e+02  5.541246e+02
4.877603e+05  5.377465e+06  1.381615e-02  -1.134443e+00  -2.050893e-03  3.892159e+08  3.838384e+08  5.531457e+02  5.542802e+02
4.878203e+05  5.377793e+06  1.381814e-02  -1.137415e+00  -2.055700e-03  3.891836e+08  3.838058e+08  5.532983e+02  5.544357e+02
4.878803e+05  5.377782e+06  1.381926e-02  -1.140306e+00  -2.060355e-03  3.891513e+08  3.837736e+08  5.534510e+02  5.545913e+02
4.879403e+05  5.378093e+06  1.382120e-02  -1.143160e+00  -2.064943e-03  3.891191e+08  3.837410e+08  5.536037e+02  5.547469e+02
4.880003e+05  5.378076e+06  1.382231e-02  -1.145581e+00  -2.068746e-03  3.890867e+08  3.837087e+08  5.537564e+02  5.549020e+02
4.880603e+05  5.378370e+06  1.382421e-02  -1.148492e+00  -2.073431e-03  3.890544e+08  3.836761e+08  5.539091e+02  5.550576e+02
4.881203e+05  5.377395e+06  1.382285e-02  -1.152245e+00  -2.079633e-03  3.890221e+08  3.836447e+08  5.540618e+02  5.552140e+02
4.881803e+05  5.377672e+06  1.382471e-02  -1.154595e+00  -2.083300e-03  3.889898e+08  3.836121e+08  5.542145e+02  5.553691e+02
4.882403e+05  5.377622e+06  1.382573e-02  -1.157450e+00  -2.087875e-03  3.889575e+08  3.835798e+08  5.543672e+02  5.555247e+02
4.883003e+05  5.377883e+06  1.382755e-02  -1.160602e+00  -2.092984e-03  3.889251e+08  3.835472e+08  5.545201e+02  5.556807e+02
4.883603e+05  5.378136e+06  1.382935e-02  -1.163799e+00  -2.098173e-03  3.888928e+08  3.835146e+08  5.546728e+02  5.558366e+02
4.884203e+05  5.378060e+06  1.383031e-02  -1.166142e+00  -2.101816e-03  3.888604e+08  3.834823e+08  5.548256e+02  5.559917e+02
4.884803e+05  5.378296e+06  1.383207e-02  -1.169276e+00  -2.106885e-03  3.888280e+08  3.834497e+08  5.549784e+02  5.561477e+02
4.885403e+05  5.378204e+06  1.383298e-02  -1.172456e+00  -2.112033e-03  3.887956e+08  3.834174e+08  5.551312e+02  5.563037e+02
4.886003e+05  5.378423e+06  1.383470e-02  -1.174639e+00  -2.115383e-03  3.887633e+08  3.833848e+08  5.552841e+02  5.564588e+02
4.886603e+05  5.378315e+06  1.383557e-02  -1.177841e+00  -2.120567e-03  3.887309e+08  3.833526e+08  5.554369e+02  5.566148e+02
4.887203e+05  5.378517e+06  1.383725e-02  -1.180918e+00  -2.125521e-03  3.886985e+08  3.833199e+08  5.555898e+02  5.567707e+02
4.887803e+05  5.378711e+06  1.383890e-02  -1.184041e+00  -2.130556e-03  3.886661e+08  3.832873e+08  5.557427e+02  5.569267e+02
4.888403e+05  5.378578e+06  1.383971e-02  -1.187510e+00  -2.136211e-03  3.886336e+08  3.832551e+08  5.558956e+02  5.570831e+02
4.889003e+05  5.378755e+06  1.384132e-02  -1.190568e+00  -2.141123e-03  3.886012e+08  3.832225e+08  5.560485e+02  5.572391e+02
4.889603e+05  5.378924e+06  1.384291e-02  -1.193585e+00  -2.145958e-03  3.885688e+08  3.831899e+08  5.562015e+02  5.573950e+02
4.890203e+05  5.377823e+06  1.384124e-02  -1.196120e+00  -2.149924e-03  3.885363e+08  3.831585e+08  5.563544e+02  5.575505e+02
4.890803e+05  5.377986e+06  1.384281e-02  -1.199533e+00  -2.155466e-03  3.885039e+08  3.831259e+08  5.565074e+02  5.577069e+02
4.891403e+05  5.377811e+06  1.384352e-02  -1.202535e+00  -2.160268e-03  3.884714e+08  3.830936e+08  5.566604e+02  5.578629e+02
4.892003e+05  5.377946e+06  1.384502e-02  -1.205870e+00  -2.165662e-03  3.884390e+08  3.830610e+08  5.568134e+02  5.580193e+02
4.892603e+05  5.379015e+06  1.384893e-02  -1.208401e+00  -2.169611e-03  3.884065e+08  3.830275e+08  5.569664e+02  5.581748e+02
4.893203e+05  5.378815e+06  1.384958e-02  -1.211753e+00  -2.175032e-03  3.883740e+08  3.829952e+08  5.571194e+02  5.583312e+02
4.893803e+05  5.378925e+06  1.385102e-02  -1.215072e+00  -2.180390e-03  3.883415e+08  3.829626e+08  5.572725e+02  5.584875e+02
4.894403e+05  5.379037e+06  1.385247e-02  -1.218400e+00  -2.185764e-03  3.883090e+08  3.829300e+08  5.574255e+02  5.586439e+02
4.895003e+05  5.378812e+06  1.385305e-02  -1.221743e+00  -2.191159e-03  3.882765e+08  3.828977e+08  5.575785e+02  5.588003e+02
4.895603e+05  5.378897e+06  1.385442e-02  -1.224959e+00  -2.196324e-03  3.882440e+08  3.828651e+08  5.577317e+02  5.589567e+02
4.896203e+05  5.378974e+06  1.385578e-02  -1.227723e+00  -2.200674e-03  3.882115e+08  3.828325e+08  5.578848e+02  5.591126e+02
4.896803e+05  5.379042e+06  1.385712e-02  -1.230998e+00  -2.205939e-03  3.881789e+08  3.827999e+08  5.580380e+02  5.592689e+02
4.897403e+05  5.378793e+06  1.385764e-02  -1.234287e+00  -2.211227e-03  3.881464e+08  3.827676e+08  5.581911e+02  5.594253e+02
4.898003e+05  5.378845e+06  1.385894e-02  -1.236952e+00  -2.215393e-03  3.881138e+08  3.827350e+08  5.583443e+02  5.595812e+02
4.898603e+05  5.378888e+06  1.386021e-02  -1.240213e+00  -2.220625e-03  3.880813e+08  3.827024e+08  5.584974e+02  5.597376e+02
4.899203e+05  5.378604e+06  1.386064e-02  -1.243716e+00  -2.226286e-03  3.880487e+08  3.826701e+08  5.586507e+02  5.598944e+02
4.899803e+05  5.378641e+06  1.386190e-02  -1.246453e+00  -2.230574e-03  3.880161e+08  3.826375e+08  5.588038e+02  5.600503e+02
4.900403e+05  5.378659e+06  1.386311e-02  -1.249932e+00  -2.236186e-03  3.879836e+08  3.826049e+08  5.589571e+02  5.602071e+02
4.901003e+05  5.379610e+06  1.386673e-02  -1.253143e+00  -2.241315e-03  3.879510e+08  3.825713e+08  5.591103e+02  5.603635e+02
4.901603e+05  5.379303e+06  1.386710e-02  -1.256591e+00  -2.246867e-03  3.879184e+08  3.825391e+08  5.592637e+02  5.605202e+02
4.902203e+05  5.379295e+06  1.386825e-02  -1.260143e+00  -2.252600e-03  3.878858e+08  3.825065e+08  5.594169e+02  5.606770e+02
4.902803e+05  5.379280e+06  1.386937e-02  -1.262703e+00  -2.256559e-03  3.878531e+08  3.824739e+08  5.595702e+02  5.608329e+02
4.903403e+05  5.379266e+06  1.387050e-02  -1.265731e+00  -2.261350e-03  3.878205e+08  3.824412e+08  5.597235e+02  5.609892e+02
4.904003e+05  5.378914e+06  1.387076e-02  -1.269132e+00  -2.266806e-03  3.877879e+08  3.824090e+08  5.598769e+02  5.611460e+02
4.904603e+05  5.378883e+06  1.387185e-02  -1.272628e+00  -2.272428e-03  3.877552e+08  3.823764e+08  5.600302e+02  5.613028e+02
4.905203e+05  5.379776e+06  1.387532e-02  -1.276004e+00  -2.277832e-03  3.877226e+08  3.823428e+08  5.601836e+02  5.614596e+02
4.905803e+05  5.379718e+06  1.387634e-02  -1.278929e+00  -2.282429e-03  3.876899e+08  3.823102e+08  5.603369e+02  5.616159e+02
4.906403e+05  5.379662e+06  1.387737e-02  -1.283146e+00  -2.289328e-03  3.876573e+08  3.822776e+08  5.604904e+02  5.617735e+02
4.907003e+05  5.379269e+06  1.387752e-02  -1.286008e+00  -2.293806e-03  3.876246e+08  3.822453e+08  5.606438e+02  5.619298e+02
4.907603e+05  5.379196e+06  1.387850e-02  -1.289419e+00  -2.299262e-03  3.875919e+08  3.822127e+08  5.607972e+02  5.620866e+02
4.908203e+05  5.380046e+06  1.388187e-02  -1.293075e+00  -2.305149e-03  3.875592e+08  3.821792e+08  5.609507e+02  5.622438e+02
4.908803e+05  5.379956e+06  1.388281e-02  -1.295959e+00  -2.309659e-03  3.875265e+08  3.821466e+08  5.611041e+02  5.624001e+02
4.909403e+05  5.379848e+06  1.388370e-02  -1.299590e+00  -2.315496e-03  3.874938e+08  3.821140e+08  5.612577e+02  5.625573e+02
4.910003e+05  5.379422e+06  1.388377e-02  -1.302952e+00  -2.320852e-03  3.874611e+08  3.820817e+08  5.614111e+02  5.627141e+02
4.910603e+05  5.379297e+06  1.388462e-02  -1.306558e+00  -2.326638e-03  3.874284e+08  3.820491e+08  5.615647e+02  5.628712e+02
4.911203e+05  5.380115e+06  1.388791e-02  -1.310120e+00  -2.332343e-03  3.873957e+08  3.820155e+08  5.617183e+02  5.630284e+02
4.911803e+05  5.379973e+06  1.388871e-02  -1.312921e+00  -2.336692e-03  3.873629e+08  3.819829e+08  5.618718e+02  5.631847e+02
4.912403e+05  5.379832e+06  1.388953e-02  -1.316018e+00  -2.341563e-03  3.873302e+08  3.819503e+08  5.620254e+02  5.633414e+02
4.913003e+05  5.380615e+06  1.389272e-02  -1.319605e+00  -2.347305e-03  3.872974e+08  3.819168e+08  5.621790e+02  5.634986e+02
4.913603e+05  5.380458e+06  1.389349e-02  -1.323123e+00  -2.352919e-03  3.872646e+08  3.818842e+08  5.623326e+02  5.636558e+02
4.914203e+05  5.379973e+06  1.389341e-02  -1.326742e+00  -2.358711e-03  3.872319e+08  3.818519e+08  5.624862e+02  5.638130e+02
4.914803e+05  5.379788e+06  1.389411e-02  -1.329735e+00  -2.363386e-03  3.871991e+08  3.818193e+08  5.626399e+02  5.639696e+02
4.915403e+05  5.380548e+06  1.389725e-02  -1.334143e+00  -2.370572e-03  3.871663e+08  3.817858e+08  5.627936e+02  5.641277e+02
4.916003e+05  5.380346e+06  1.389791e-02  -1.337116e+00  -2.375206e-03  3.871335e+08  3.817532e+08  5.629473e+02  5.642844e+02
4.916603e+05  5.380146e+06  1.389857e-02  -1.340632e+00  -2.380802e-03  3.871007e+08  3.817206e+08  5.631010e+02  5.644416e+02
4.917203e+05  5.380880e+06  1.390164e-02  -1.344480e+00  -2.386983e-03  3.870679e+08  3.816870e+08  5.632547e+02  5.645992e+02
4.917803e+05  5.380652e+06  1.390224e-02  -1.347391e+00  -2.391500e-03  3.870351e+08  3.816544e+08  5.634085e+02  5.647559e+02
4.918403e+05  5.380427e+06  1.390283e-02  -1.351212e+00  -2.397626e-03  3.870022e+08  3.816218e+08  5.635622e+02  5.649134e+02
4.919003e+05  5.381135e+06  1.390584e-02  -1.354685e+00  -2.403134e-03  3.869694e+08  3.815883e+08  5.637159e+02  5.650706e+02
4.919603e+05  5.380564e+06  1.390555e-02  -1.358396e+00  -2.409060e-03  3.869365e+08  3.815560e+08  5.638698e+02  5.652282e+02
4.920203e+05  5.380313e+06  1.390608e-02  -1.362161e+00  -2.415079e-03  3.869037e+08  3.815234e+08  5.640236e+02  5.653858e+02
4.920803e+05  5.380996e+06  1.390903e-02  -1.365073e+00  -2.419582e-03  3.868708e+08  3.814898e+08  5.641774e+02  5.655425e+02
4.921403e+05  5.380718e+06  1.390949e-02  -1.368312e+00  -2.424662e-03  3.868380e+08  3.814572e+08  5.643312e+02  5.656996e+02
4.922003e+05  5.380442e+06  1.390996e-02  -1.372016e+00  -2.430561e-03  3.868051e+08  3.814246e+08  5.644851e+02  5.658571e+02
4.922603e+05  5.381099e+06  1.391284e-02  -1.375645e+00  -2.436327e-03  3.867722e+08  3.813911e+08  5.646391e+02  5.660147e+02
4.923203e+05  5.380806e+06  1.391326e-02  -1.379326e+00  -2.442179e-03  3.867393e+08  3.813585e+08  5.647930e+02  5.661723e+02
4.923803e+05  5.381436e+06  1.391608e-02  -1.382466e+00  -2.447072e-03  3.867064e+08  3.813249e+08  5.649469e+02  5.663294e+02
4.924403e+05  5.381125e+06  1.391646e-02  -1.386939e+00  -2.454322e-03  3.866735e+08  3.812923e+08  5.651009e+02  5.664878e+02
4.925003e+05  5.381749e+06  1.391926e-02  -1.390057e+00  -2.459168e-03  3.866405e+08  3.812588e+08  5.652549e+02  5.666449e+02
4.925603e+05  5.381421e+06  1.391959e-02  -1.393692e+00  -2.464928e-03  3.866076e+08  3.812262e+08  5.654088e+02  5.668025e+02
4.926203e+05  5.381085e+06  1.391991e-02  -1.397689e+00  -2.471323e-03  3.865747e+08  3.811936e+08  5.655628e+02  5.669605e+02
4.926803e+05  5.381683e+06  1.392264e-02  -1.401250e+00  -2.476946e-03  3.865417e+08  3.811600e+08  5.657168e+02  5.671181e+02
4.927403e+05  5.381319e+06  1.392289e-02  -1.405137e+00  -2.483140e-03  3.865088e+08  3.811275e+08  5.658709e+02  5.672760e+02
4.928003e+05  5.381900e+06  1.392558e-02  -1.408177e+00  -2.487835e-03  3.864758e+08  3.810939e+08  5.660250e+02  5.674331e+02
4.928603e+05  5.381530e+06  1.392581e-02  -1.412129e+00  -2.494138e-03  3.864428e+08  3.810613e+08  5.661790e+02  5.675911e+02
4.929203e+05  5.382094e+06  1.392846e-02  -1.415960e+00  -2.500225e-03  3.864099e+08  3.810278e+08  5.663331e+02  5.677491e+02
4.929803e+05  5.381706e+06  1.392865e-02  -1.418886e+00  -2.504709e-03  3.863769e+08  3.809952e+08  5.664873e+02  5.679062e+02
4.930403e+05  5.382253e+06  1.393125e-02  -1.422781e+00  -2.510903e-03  3.863439e+08  3.809616e+08  5.666414e+02  5.680641e+02
4.931003e+05  5.381848e+06  1.393139e-02  -1.426499e+00  -2.516779e-03  3.863109e+08  3.809290e+08  5.667956e+02  5.682221e+02
4.931603e+05  5.382378e+06  1.393395e-02  -1.430373e+00  -2.522927e-03  3.862778e+08  3.808955e+08  5.669497e+02  5.683801e+02
4.932203e+05  5.381957e+06  1.393405e-02  -1.434156e+00  -2.528912e-03  3.862448e+08  3.808629e+08  5.671039e+02  5.685381e+02
4.932803e+05  5.382469e+06  1.393657e-02  -1.437367e+00  -2.533886e-03  3.862118e+08  3.808293e+08  5.672582e+02  5.686955e+02
4.933403e+05  5.382020e+06  1.393660e-02  -1.441131e+00  -2.539830e-03  3.861788e+08  3.807967e+08  5.674124e+02  5.688535e+02
4.934003e+05  5.382515e+06  1.393908e-02  -1.445720e+00  -2.547225e-03  3.861457e+08  3.807632e+08  5.675666e+02  5.690124e+02
4.934603e+05  5.382060e+06  1.393909e-02  -1.448963e+00  -2.552245e-03  3.861126e+08  3.807306e+08  5.677209e+02  5.691699e+02
4.935203e+05  5.382538e+06  1.394152e-02  -1.452614e+00  -2.557980e-03  3.860796e+08  3.806970e+08  5.678752e+02  5.693278e+02
4.935803e+05  5.382383e+06  1.394232e-02  -1.456645e+00  -2.564382e-03  3.860465e+08  3.806641e+08  5.680295e+02  5.694862e+02
4.936403e+05  5.382854e+06  1.394473e-02  -1.459830e+00  -2.569292e-03  3.860134e+08  3.806306e+08  5.681838e+02  5.696437e+02
4.937003e+05  5.383307e+06  1.394710e-02  -1.464288e+00  -2.576438e-03  3.859803e+08  3.805970e+08  5.683382e+02  5.698025e+02
4.937603e+05  5.382808e+06  1.394701e-02  -1.467483e+00  -2.581358e-03  3.859472e+08  3.805644e+08  5.684925e+02  5.699600e+02
4.938203e+05  5.383243e+06  1.394933e-02  -1.471420e+00  -2.587581e-03  3.859141e+08  3.805309e+08  5.686470e+02  5.701184e+02
4.938803e+05  5.382728e+06  1.394919e-02  -1.475325e+00  -2.593744e-03  3.858810e+08  3.804983e+08  5.688014e+02  5.702767e+02
4.939403e+05  5.383146e+06  1.395147e-02  -1.479276e+00  -2.599983e-03  3.858479e+08  3.804647e+08  5.689558e+02  5.704351e+02
4.940003e+05  5.383555e+06  1.395373e-02  -1.483156e+00  -2.606096e-03  3.858148e+08  3.804312e+08  5.691103e+02  5.705935e+02
4.940603e+05  5.383014e+06  1.395353e-02  -1.487090e+00  -2.612299e-03  3.857816e+08  3.803986e+08  5.692647e+02  5.707518e+02
4.941203e+05  5.383724e+06  1.395657e-02  -1.490983e+00  -2.618428e-03  3.857485e+08  3.803647e+08  5.694192e+02  5.709102e+02
4.941803e+05  5.383165e+06  1.395632e-02  -1.494841e+00  -2.624491e-03  3.857153e+08  3.803322e+08  5.695737e+02  5.710686e+02
4.942403e+05  5.383541e+06  1.395849e-02  -1.498127e+00  -2.629546e-03  3.856821e+08  3.802986e+08  5.697283e+02  5.712264e+02
4.943003e+05  5.383917e+06  1.396067e-02  -1.501964e+00  -2.635566e-03  3.856490e+08  3.802651e+08  5.698828e+02  5.713848e+02
4.943603e+05  5.383333e+06  1.396035e-02  -1.505717e+00  -2.641436e-03  3.856158e+08  3.802325e+08  5.700375e+02  5.715432e+02
4.944203e+05  5.383682e+06  1.396246e-02  -1.509985e+00  -2.648204e-03  3.855826e+08  3.801989e+08  5.701919e+02  5.717019e+02
4.944803e+05  5.384023e+06  1.396455e-02  -1.513714e+00  -2.654024e-03  3.855494e+08  3.801654e+08  5.703466e+02  5.718603e+02
4.945403e+05  5.383731e+06  1.396499e-02  -1.517772e+00  -2.660418e-03  3.855162e+08  3.801325e+08  5.705013e+02  5.720190e+02
4.946003e+05  5.384065e+06  1.396706e-02  -1.521565e+00  -2.666344e-03  3.854830e+08  3.800989e+08  5.706559e+02  5.721774e+02
4.946603e+05  5.384379e+06  1.396908e-02  -1.525603e+00  -2.672695e-03  3.854498e+08  3.800654e+08  5.708106e+02  5.723362e+02
4.947203e+05  5.384686e+06  1.397108e-02  -1.528829e+00  -2.677622e-03  3.854165e+08  3.800318e+08  5.709652e+02  5.724941e+02
4.947803e+05  5.384041e+06  1.397061e-02  -1.533296e+00  -2.684717e-03  3.853833e+08  3.799992e+08  5.711200e+02  5.726533e+02
4.948403e+05  5.384658e+06  1.397342e-02  -1.537312e+00  -2.691020e-03  3.853500e+08  3.799654e+08  5.712748e+02  5.728121e+02
4.949003e+05  5.384939e+06  1.397535e-02  -1.541342e+00  -2.697344e-03  3.853168e+08  3.799318e+08  5.714295e+02  5.729708e+02
4.949603e+05  5.384268e+06  1.397482e-02  -1.545338e+00  -2.703606e-03  3.852835e+08  3.798992e+08  5.715842e+02  5.731296e+02
4.950203e+05  5.384531e+06  1.397671e-02  -1.549247e+00  -2.709710e-03  3.852502e+08  3.798657e+08  5.717391e+02  5.732883e+02
4.950803e+05  5.384796e+06  1.397861e-02  -1.553222e+00  -2.715927e-03  3.852169e+08  3.798322e+08  5.718939e+02  5.734471e+02
4.951403e+05  5.385360e+06  1.398128e-02  -1.557197e+00  -2.722140e-03  3.851837e+08  3.797983e+08  5.720486e+02  5.736058e+02
4.952003e+05  5.385597e+06  1.398310e-02  -1.561050e+00  -2.728138e-03  3.851504e+08  3.797648e+08  5.722036e+02  5.737646e+02
4.952603e+05  5.384893e+06  1.398249e-02  -1.564868e+00  -2.734070e-03  3.851170e+08  3.797322e+08  5.723585e+02  5.739234e+02
4.953203e+05  5.385113e+06  1.398427e-02  -1.568286e+00  -2.739300e-03  3.850837e+08  3.796986e+08  5.725133e+02  5.740816e+02
4.953803e+05  5.385642e+06  1.398685e-02  -1.573035e+00  -2.746852e-03  3.850504e+08  3.796648e+08  5.726682e+02  5.742413e+02
4.954403e+05  5.385855e+06  1.398861e-02  -1.576798e+00  -2.752678e-03  3.850171e+08  3.796312e+08  5.728232e+02  5.744000e+02
4.955003e+05  5.385107e+06  1.398788e-02  -1.580973e+00  -2.759221e-03  3.849837e+08  3.795986e+08  5.729782e+02  5.745592e+02
4.955603e+05  5.385303e+06  1.398960e-02  -1.584751e+00  -2.765066e-03  3.849504e+08  3.795651e+08  5.731332e+02  5.747179e+02
4.956203e+05  5.385797e+06  1.399210e-02  -1.588941e+00  -2.771628e-03  3.849170e+08  3.795312e+08  5.732881e+02  5.748771e+02
4.956803e+05  5.385965e+06  1.399375e-02  -1.592700e+00  -2.777433e-03  3.848836e+08  3.794977e+08  5.734431e+02  5.750358e+02
4.957403e+05  5.386135e+06  1.399540e-02  -1.596732e+00  -2.783711e-03  3.848503e+08  3.794641e+08  5.735982e+02  5.751950e+02
4.958003e+05  5.386286e+06  1.399701e-02  -1.600868e+00  -2.790168e-03  3.848169e+08  3.794306e+08  5.737533e+02  5.753541e+02
4.958603e+05  5.386756e+06  1.399945e-02  -1.604884e+00  -2.796412e-03  3.847835e+08  3.793967e+08  5.739084e+02  5.755133e+02
4.959203e+05  5.385947e+06  1.399856e-02  -1.609398e+00  -2.803520e-03  3.847501e+08  3.793641e+08  5.740635e+02  5.756729e+02
4.959803e+05  5.386082e+06  1.400013e-02  -1.613430e+00  -2.809783e-03  3.847167e+08  3.793306e+08  5.742186e+02  5.758321e+02
4.960403e+05  5.386515e+06  1.400247e-02  -1.617426e+00  -2.815982e-03  3.846833e+08  3.792967e+08  5.743738e+02  5.759912e+02
4.961003e+05  5.386633e+06  1.400399e-02  -1.621434e+00  -2.822197e-03  3.846498e+08  3.792632e+08  5.745289e+02  5.761503e+02
4.961603e+05  5.386732e+06  1.400547e-02  -1.625359e+00  -2.828266e-03  3.846164e+08  3.792297e+08  5.746841e+02  5.763095e+02
4.962203e+05  5.387150e+06  1.400777e-02  -1.629248e+00  -2.834267e-03  3.845829e+08  3.791958e+08  5.748394e+02  5.764686e+02
4.962803e+05  5.387231e+06  1.400920e-02  -1.634106e+00  -2.841950e-03  3.845495e+08  3.791623e+08  5.749946e+02  5.766287e+02
4.963403e+05  5.387314e+06  1.401064e-02  -1.637420e+00  -2.846944e-03  3.845160e+08  3.791287e+08  5.751499e+02  5.767873e+02
4.964003e+05  5.387706e+06  1.401287e-02  -1.641342e+00  -2.852994e-03  3.844826e+08  3.790949e+08  5.753051e+02  5.769465e+02
4.964603e+05  5.387761e+06  1.401424e-02  -1.646093e+00  -2.860479e-03  3.844491e+08  3.790613e+08  5.754604e+02  5.771065e+02
4.965203e+05  5.386875e+06  1.401316e-02  -1.649893e+00  -2.866310e-03  3.844156e+08  3.790287e+08  5.756158e+02  5.772657e+02
4.965803e+05  5.387230e+06  1.401530e-02  -1.654069e+00  -2.872789e-03  3.843821e+08  3.789949e+08  5.757711e+02  5.774252e+02
4.966403e+05  5.387270e+06  1.401662e-02  -1.658715e+00  -2.880082e-03  3.843486e+08  3.789613e+08  5.759265e+02  5.775852e+02
4.967003e+05  5.387301e+06  1.401793e-02  -1.661958e+00  -2.884933e-03  3.843151e+08  3.789278e+08  5.760819e+02  5.777439e+02
4.967603e+05  5.387630e+06  1.402001e-02  -1.666619e+00  -2.892244e-03  3.842816e+08  3.788939e+08  5.762373e+02  5.779039e+02
4.968203e+05  5.387643e+06  1.402127e-02  -1.670658e+00  -2.898472e-03  3.842480e+08  3.788604e+08  5.763928e+02  5.780634e+02
4.968803e+05  5.387965e+06  1.402333e-02  -1.674746e+00  -2.904780e-03  3.842145e+08  3.788265e+08  5.765482e+02  5.782229e+02
4.969403e+05  5.387951e+06  1.402451e-02  -1.679354e+00  -2.911987e-03  3.841809e+08  3.787930e+08  5.767036e+02  5.783830e+02
